sample_id,video_path,frame_idx,status,error,frame_encode_ms,frame_prefill_ms,frame_generate_ms,frame_e2e_ms,prompt_text,generated_text,original_question,choices_json,gold_idx,mode
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,446,ok,,16.687,29.293,549.646,596.375,What is happening now?,"The child is now sitting on the floor, holding a toy, and appears to be playing with it.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,447,ok,,16.661,28.674,545.730,591.829,What is happening now?,"The child is now sitting on the floor, holding a toy, and appears to be playing with it.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,448,ok,,16.512,28.849,567.006,613.133,What is happening now?,"The child is now sitting on the floor, holding a toy, and appears to be playing or examining it.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,449,ok,,16.472,28.706,566.839,612.766,What is happening now?,"The child is now sitting on the floor, holding a toy, and appears to be playing or examining it.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,450,ok,,16.452,28.897,566.948,613.053,What is happening now?,"The child is now sitting on the floor, holding a toy, and appears to be playing or examining it.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,451,ok,,16.515,28.787,567.038,613.112,What is happening now?,"The child is now sitting on the floor, holding a toy, and appears to be playing or examining it.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,452,ok,,16.509,29.489,571.175,617.925,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy in their hands.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,453,ok,,16.502,28.720,696.363,742.340,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy gun placed on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,454,ok,,16.654,28.530,675.603,721.560,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,455,ok,,16.476,28.495,567.253,612.988,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy in their hands.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,456,ok,,16.514,29.736,570.955,617.974,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy in their hands.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,457,ok,,16.518,28.632,566.865,612.785,What is happening now?,"The child is now sitting on the floor, holding a toy, and appears to be playing or examining it.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,458,ok,,16.486,28.785,566.459,612.478,What is happening now?,"The child is now sitting on the floor, holding a toy, and appears to be playing or examining it.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,459,ok,,16.573,29.272,613.703,660.302,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy train in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,460,ok,,16.526,29.299,677.899,724.487,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,461,ok,,16.542,28.425,675.256,720.978,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,462,ok,,16.576,28.662,697.970,743.984,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy gun placed on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,463,ok,,16.594,28.622,653.578,699.564,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy train set up in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,464,ok,,20.950,28.646,653.647,704.184,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy train set up in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,465,ok,,16.607,28.563,696.897,742.833,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy gun placed on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,466,ok,,16.574,29.314,698.108,744.765,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy gun placed on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,467,ok,,18.686,28.690,696.740,744.967,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy gun placed on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,468,ok,,16.635,28.818,718.760,764.983,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object and a piece of paper in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,469,ok,,16.495,29.432,653.822,700.558,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object and a piece of paper nearby.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,470,ok,,16.509,29.417,571.546,618.247,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy in their hands.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,471,ok,,16.498,29.695,657.437,704.380,What is happening now?,"The child is now sitting on the floor, holding a piece of paper and a black object, possibly a toy or a tool.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,472,ok,,16.525,28.624,654.290,700.200,What is happening now?,"The child is now sitting on the floor, holding a piece of paper and a black object, possibly a toy or a tool.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,473,ok,,18.703,29.494,784.150,833.098,What is happening now?,"The child is now sitting on the floor, holding a piece of paper and a black object, possibly a toy or a tool, and appears to be engaged in",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,474,ok,,16.429,28.958,653.290,699.424,What is happening now?,"The child is now sitting on the floor, holding a piece of paper and a black object, possibly a toy or a tool.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,475,ok,,16.526,29.335,374.330,420.935,What is happening now?,"The child is now sitting on the floor, holding a toy.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,476,ok,,16.453,29.438,654.759,701.408,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a remote control placed on the floor near them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,477,ok,,16.456,28.634,654.601,700.448,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a remote control placed on the floor near them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,478,ok,,16.410,28.684,698.153,744.000,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object and a piece of paper or cloth nearby.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,479,ok,,16.520,28.817,566.904,613.004,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with their back towards the viewer.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,480,ok,,16.427,29.478,571.703,618.360,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with their back towards the viewer.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,481,ok,,16.504,29.506,569.916,616.670,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with their back towards the viewer.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,482,ok,,16.534,28.747,566.541,612.583,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with their back towards the viewer.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,483,ok,,16.535,28.665,566.910,612.888,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy in their hand.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,484,ok,,16.480,29.475,701.730,748.454,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object and a piece of paper or book nearby.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,485,ok,,16.532,29.617,696.909,743.815,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object placed on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,486,ok,,16.374,29.491,615.006,661.641,What is happening now?,"The child is now sitting on the floor, facing away from the camera, and appears to be playing with a toy.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,487,ok,,16.528,29.506,675.932,722.739,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,488,ok,,16.465,28.710,675.653,721.588,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,489,ok,,16.554,29.295,697.736,744.335,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy gun placed on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,490,ok,,16.449,29.484,702.098,748.796,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy gun placed on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,491,ok,,16.494,28.866,696.096,742.249,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy gun placed on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,492,ok,,18.153,28.588,781.557,829.072,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object, possibly a toy, placed on the floor in front of them",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,493,ok,,16.448,28.920,781.130,827.263,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object, possibly a toy, placed on the floor in front of them",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,494,ok,,16.451,29.644,393.637,440.469,What is happening now?,"The child is now sitting on the floor, holding a toy gun.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,495,ok,,16.642,28.729,392.573,438.709,What is happening now?,"The child is now holding a toy gun, indicating a playful scenario.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,496,ok,,16.554,29.194,398.144,444.648,What is happening now?,"The child is now holding a toy gun, indicating a playful scenario.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,497,ok,,16.524,28.593,632.301,678.163,What is happening now?,"The child is now sitting on the floor, facing away from the camera, and appears to be playing with a toy gun.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,498,ok,,16.408,29.615,634.880,681.665,What is happening now?,"The child is now sitting on the floor, facing away from the camera, and appears to be playing with a toy gun.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,499,ok,,16.488,28.798,696.997,743.046,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a black object placed on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,500,ok,,16.441,29.631,635.635,682.465,What is happening now?,"The child is now sitting on the floor, facing away from the camera, and appears to be playing with a toy gun.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,501,ok,,16.695,29.402,696.501,743.375,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a toy gun placed on the floor in front of them.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,502,ok,,15.985,29.155,610.842,656.737,What is happening now?,"The child is now sitting on the floor, facing away from the camera, and appears to be playing with a toy.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,503,ok,,15.972,30.088,634.983,681.799,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a green cup and a black object nearby.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,504,ok,,15.958,29.742,636.460,682.917,What is happening now?,"The child is now sitting on the floor, facing away from the camera, with a green cup and a black object nearby.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,505,ok,,15.950,30.130,440.382,487.216,What is happening now?,The child is now holding a green cup and appears to be examining it closely.,what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,506,ok,,15.981,30.083,436.639,483.458,What is happening now?,The child is now holding a green cup and appears to be examining it closely.,what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,507,ok,,16.154,29.766,440.614,487.275,What is happening now?,The child is now holding a green cup and appears to be examining it closely.,what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,508,ok,,15.956,29.232,544.635,590.586,What is happening now?,"The child is now holding a green toy, possibly a bottle, and appears to be examining it closely.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,509,ok,,16.220,29.624,527.876,574.470,What is happening now?,"The child is now sitting upright, facing the camera, and appears to be engaged in an activity.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,510,ok,,15.936,30.292,570.958,617.949,What is happening now?,"The child is now holding a black object, possibly a remote control, and appears to be examining it closely.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,511,ok,,15.989,29.132,545.027,590.905,What is happening now?,"The baby is now holding a black object, possibly a toy, and appears to be examining it closely.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,512,ok,,15.945,29.857,549.652,596.205,What is happening now?,"The baby is now holding a black object, possibly a toy, and appears to be examining it closely.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,513,ok,,16.677,28.997,414.530,460.979,What is happening now?,The child is now holding a toy gun and pointing it towards the camera.,what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,514,ok,,16.041,29.737,506.262,552.812,What is happening now?,The child is now holding a toy gun and pointing it towards the left side of the frame.,what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,515,ok,,16.027,28.960,544.540,590.269,What is happening now?,"The child is now holding a toy gun and pointing it towards the toy train, engaging in imaginative play.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,516,ok,,16.094,29.755,439.771,486.378,What is happening now?,The child is now holding a toy gun and appears to be playing with it.,what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,517,ok,,16.101,29.851,549.712,596.415,What is happening now?,"The child is now holding a toy gun and pointing it towards the train set, engaging in imaginative play.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,518,ok,,16.007,30.455,548.869,596.077,What is happening now?,"The child is now holding a black object, possibly a toy, and appears to be examining it closely.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,519,ok,,16.008,29.433,545.005,591.210,What is happening now?,"The child is now holding a black object, possibly a toy, and appears to be examining it closely.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
8,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/1101/2574374895.mp4,520,ok,,16.659,29.185,544.963,591.599,What is happening now?,"The child is now holding a black object, possibly a toy, and appears to be examining it closely.",what did the baby do after throwing the green cup away while on the floor near the end,"[""clap proudly"", ""the lady sitting down"", ""lay on floor"", ""just picked it up"", ""crawl""]",2,baseline
